question,answer,cosine_same_anchor,cosine_wrong_modality_anchor,margin_same_minus_wrong,top1_same_index,top1_combined_domain,top1_combined_index
Is the first sound coming from the left instrument?,no,-0.006823891773819923,-0.006196858361363411,-0.0006270334124565125,74,wrong,586
Is the instrument on the left louder than the instrument on the right?,no,-0.0053216018714010715,-0.004865122027695179,-0.00045647984370589256,474,wrong,986
Is the first sound coming from the right instrument?,no,-0.0038144257850944996,-0.003174865385517478,-0.0006395603995770216,474,wrong,586
Is there a clarinet sound?,yes,-0.005287970416247845,-0.004781926516443491,-0.0005060438998043537,474,wrong,986
Is the instrument on the left more rhythmic than the instrument on the middle?,yes,-0.005200413055717945,-0.004521854221820831,-0.0006785588338971138,474,wrong,965
How many sounding xylophone in the video？,two,0.0014447181019932032,0.0014247582294046879,1.995987258851528e-05,474,wrong,986
How many sounding drum in the video？,zero,0.003556519281119108,0.003803698346018791,-0.000247179064899683,474,wrong,586
How many sounding tuba in the video？,two,0.003748915158212185,0.004146505147218704,-0.0003975899890065193,474,wrong,586
Is the clarinet louder than the piano?,yes,-0.004472061060369015,-0.004011757671833038,-0.0004603033885359764,474,wrong,986
Is the saxophone on the right louder than the drum on the left?,yes,-0.010688980109989643,-0.010310238227248192,-0.00037874188274145126,474,wrong,986
How many sounding pipa in the video？,seven,0.0029744880739599466,0.0032977398950606585,-0.0003232518211007118,74,wrong,586
Is the piano in the video always playing?,yes,-0.004878408741205931,-0.004654813092201948,-0.00022359564900398254,474,wrong,586
What is the first instrument that comes in?,cello,-0.006960481405258179,-0.006101933773607016,-0.0008585476316511631,74,wrong,586
How many sounding trumpet in the video？,two,0.002757547190412879,0.0033855498768389225,-0.0006280026864260435,474,wrong,939
Is the flute in the video always playing?,yes,-0.0036661187186837196,-0.003984272945672274,0.000318154226988554,474,wrong,986
Is the piano in the video always playing?,no,-0.005849613808095455,-0.005293205846101046,-0.0005564079619944096,74,wrong,586
What is the first instrument that comes in?,ukulele,-0.007596874609589577,-0.006462663412094116,-0.0011342111974954605,474,wrong,986
Is the saxophone in the video always playing?,no,-0.006864476948976517,-0.006573080085217953,-0.000291396863758564,474,wrong,986
Is the tuba in the video always playing?,yes,-0.0030218835454434156,-0.0031051556579768658,8.327211253345013e-05,474,wrong,939
Is the instrument on the middle more rhythmic than the instrument on the right?,yes,-0.0039781671948730946,-0.0038500085938721895,-0.00012815860100090504,474,wrong,986
Is the piano in the video always playing?,no,-0.007031149230897427,-0.007046992890536785,1.584365963935852e-05,474,wrong,986
Which instrument makes sounds before the acoustic_guitar?,clarinet,-0.001979101449251175,-0.000902961241081357,-0.001076140208169818,474,wrong,586
Where is the first sounding instrument?,middle,-0.0038906210102140903,-0.003464306006208062,-0.0004263150040060282,474,wrong,939
Is the cello in the video always playing?,yes,-0.006916790269315243,-0.006698316894471645,-0.0002184733748435974,74,wrong,586
Which saxophone makes the sound first?,simultaneously,-0.004128577187657356,-0.0038711316883563995,-0.0002574454993009567,474,wrong,986
